發票年月,縣市代碼,縣市名稱,行業名稱,平均開立張數,平均開立金額,平均客單價
2016/1/1,V,臺東縣,綜合商品零售業,22139,3294259,149
2016/1/1,V,臺東縣,食品、飲料及菸草製品零售業,8432,3390789,402
2016/1/1,V,臺東縣,餐飲業,7192,2027022,282
2016/1/1,W,金門縣,便利商店,23164,3420296,148
2016/1/1,W,金門縣,綜合商品零售業,23244,4485451,193
2016/1/1,X,澎湖縣,便利商店,18629,3206967,172
2016/1/1,X,澎湖縣,綜合商品零售業,17202,3076585,179
2016/1/1,X,澎湖縣,餐飲業,3704,590659,159
2016/1/1,Z,連江縣,便利商店,21786,3218394,148
2016/1/1,Z,連江縣,綜合商品零售業,21786,3218394,148
2016/2/1,A,臺北市,住宿服務業,1794,9920593,5529
2016/2/1,A,臺北市,便利商店,21713,2073770,96
2016/2/1,A,臺北市,百貨公司,123332,163102498,1322
2016/2/1,A,臺北市,綜合商品零售業,24861,7139416,287
2016/2/1,A,臺北市,超級市場,28492,7409068,260
2016/2/1,A,臺北市,零售式量販店,36464,24192555,663
2016/2/1,A,臺北市,食品、飲料及菸草製品零售業,9497,2348983,247
2016/2/1,A,臺北市,餐飲業,7105,1913723,269
2016/2/1,B,臺中市,便利商店,20895,2401609,115
2016/2/1,B,臺中市,百貨公司,117554,192573335,1638
2016/2/1,B,臺中市,綜合商品零售業,23400,6304288,269
2016/2/1,B,臺中市,超級市場,26269,7050802,268
2016/2/1,B,臺中市,零售式量販店,51627,34713881,672
2016/2/1,B,臺中市,食品、飲料及菸草製品零售業,12924,2497355,193
2016/2/1,B,臺中市,餐飲業,7458,1653751,222
2016/2/1,C,基隆市,便利商店,17188,1784422,104
2016/2/1,C,基隆市,綜合商品零售業,17904,2618059,146
2016/2/1,C,基隆市,超級市場,20622,5294245,257
2016/2/1,C,基隆市,食品、飲料及菸草製品零售業,12445,1918023,154
2016/2/1,C,基隆市,餐飲業,8067,1628431,202
2016/2/1,D,臺南市,便利商店,21656,2683778,124
2016/2/1,D,臺南市,百貨公司,83854,94822087,1131
2016/2/1,D,臺南市,綜合商品零售業,24225,6130477,253
2016/2/1,D,臺南市,超級市場,26514,4199315,158
2016/2/1,D,臺南市,零售式量販店,40682,27970099,688
2016/2/1,D,臺南市,食品、飲料及菸草製品零售業,12774,3456550,271
2016/2/1,D,臺南市,餐飲業,6945,914433,132
2016/2/1,E,高雄市,便利商店,21428,2284313,107
2016/2/1,E,高雄市,百貨公司,126853,151663814,1196
2016/2/1,E,高雄市,綜合商品零售業,25058,7408304,296
2016/2/1,E,高雄市,超級市場,29521,9845943,334
2016/2/1,E,高雄市,零售式量販店,39321,32489568,826
2016/2/1,E,高雄市,食品、飲料及菸草製品零售業,13011,8152914,627
2016/2/1,E,高雄市,餐飲業,7731,1505069,195
2016/2/1,F,新北市,便利商店,18457,1951082,106
2016/2/1,F,新北市,百貨公司,29323,17568014,599
2016/2/1,F,新北市,綜合商品零售業,19752,3847325,195
2016/2/1,F,新北市,超級市場,26406,9733405,369
2016/2/1,F,新北市,零售式量販店,28729,15333973,534
2016/2/1,F,新北市,食品、飲料及菸草製品零售業,9538,1542241,162
2016/2/1,F,新北市,餐飲業,8123,1744229,215
2016/2/1,G,宜蘭縣,便利商店,20809,2356023,113
2016/2/1,G,宜蘭縣,綜合商品零售業,20999,3349642,160
2016/2/1,G,宜蘭縣,超級市場,19403,5464209,282
2016/2/1,G,宜蘭縣,食品、飲料及菸草製品零售業,10133,2342646,231
2016/2/1,G,宜蘭縣,餐飲業,7620,1901583,250
2016/2/1,H,桃園市,便利商店,18366,1971460,107
2016/2/1,H,桃園市,百貨公司,47097,53252810,1131
2016/2/1,H,桃園市,綜合商品零售業,20541,5359937,261
2016/2/1,H,桃園市,超級市場,29569,18422467,623
2016/2/1,H,桃園市,零售式量販店,85266,70363048,825
2016/2/1,H,桃園市,食品、飲料及菸草製品零售業,12072,2103514,174
2016/2/1,H,桃園市,餐飲業,6980,2539899,364
2016/2/1,I,嘉義市,便利商店,20675,2155236,104
2016/2/1,I,嘉義市,綜合商品零售業,24941,8365286,335
2016/2/1,I,嘉義市,超級市場,30921,19646854,635
2016/2/1,I,嘉義市,食品、飲料及菸草製品零售業,9344,3278908,351
2016/2/1,I,嘉義市,餐飲業,10879,3544037,326
2016/2/1,J,新竹縣,便利商店,17378,1902792,109
2016/2/1,J,新竹縣,綜合商品零售業,17489,2559900,146
2016/2/1,J,新竹縣,超級市場,15138,4022559,266
2016/2/1,J,新竹縣,零售式量販店,26616,10897302,409
2016/2/1,J,新竹縣,食品、飲料及菸草製品零售業,18971,3991844,210
2016/2/1,J,新竹縣,餐飲業,5615,1755605,313
2016/2/1,K,苗栗縣,便利商店,18613,2197826,118
2016/2/1,K,苗栗縣,綜合商品零售業,19660,3645628,185
2016/2/1,K,苗栗縣,超級市場,20314,6076764,299
2016/2/1,K,苗栗縣,食品、飲料及菸草製品零售業,31231,6195108,198
2016/2/1,K,苗栗縣,餐飲業,6272,1352154,216
2016/2/1,M,南投縣,便利商店,21533,2840767,132
2016/2/1,M,南投縣,綜合商品零售業,21747,3892029,179
2016/2/1,M,南投縣,超級市場,26748,8902761,333
2016/2/1,M,南投縣,零售式量販店,5392,4750285,881
2016/2/1,M,南投縣,食品、飲料及菸草製品零售業,12134,3781071,312
2016/2/1,M,南投縣,餐飲業,6938,1589533,229
2016/2/1,N,彰化縣,便利商店,19949,2554627,128
2016/2/1,N,彰化縣,綜合商品零售業,20408,3369361,165
2016/2/1,N,彰化縣,超級市場,24153,5829732,241
2016/2/1,N,彰化縣,零售式量販店,38596,31465178,815
2016/2/1,N,彰化縣,食品、飲料及菸草製品零售業,13889,2793987,201
2016/2/1,N,彰化縣,餐飲業,7979,2057380,258
2016/2/1,O,新竹市,便利商店,17474,1704219,98
2016/2/1,O,新竹市,百貨公司,116888,124700235,1067
2016/2/1,O,新竹市,綜合商品零售業,23120,8748689,378
2016/2/1,O,新竹市,超級市場,22618,13211120,584
2016/2/1,O,新竹市,食品、飲料及菸草製品零售業,10941,2494463,228
2016/2/1,O,新竹市,餐飲業,5762,862555,150
2016/2/1,P,雲林縣,便利商店,19709,2431949,123
2016/2/1,P,雲林縣,綜合商品零售業,21765,4085672,188
2016/2/1,P,雲林縣,超級市場,30343,10861212,358
2016/2/1,P,雲林縣,食品、飲料及菸草製品零售業,13181,3118881,237
2016/2/1,P,雲林縣,餐飲業,16446,2566074,156
2016/2/1,Q,嘉義縣,便利商店,19752,2308294,117
2016/2/1,Q,嘉義縣,綜合商品零售業,20282,2878274,142
2016/2/1,Q,嘉義縣,超級市場,30109,8920653,296
2016/2/1,Q,嘉義縣,食品、飲料及菸草製品零售業,5766,3842162,666
2016/2/1,Q,嘉義縣,餐飲業,7812,1154344,148
2016/2/1,T,屏東縣,便利商店,23122,2768944,120
2016/2/1,T,屏東縣,百貨公司,47425,47752850,1007
2016/2/1,T,屏東縣,綜合商品零售業,23735,4800623,202
2016/2/1,T,屏東縣,超級市場,30782,11566920,376
2016/2/1,T,屏東縣,零售式量販店,31856,14329296,450
2016/2/1,T,屏東縣,食品、飲料及菸草製品零售業,9336,3060701,328
2016/2/1,T,屏東縣,餐飲業,6410,1069088,167
2016/2/1,U,花蓮縣,便利商店,23542,2934813,125
2016/2/1,U,花蓮縣,綜合商品零售業,23555,4887426,207
2016/2/1,U,花蓮縣,超級市場,21102,6213354,294
2016/2/1,U,花蓮縣,食品、飲料及菸草製品零售業,3865,1428792,370
2016/2/1,U,花蓮縣,餐飲業,4130,868903,210
2016/2/1,V,臺東縣,便利商店,24492,3093138,126
2016/2/1,V,臺東縣,綜合商品零售業,25186,3971158,158
2016/2/1,V,臺東縣,食品、飲料及菸草製品零售業,8810,3740040,425
2016/2/1,V,臺東縣,餐飲業,7373,2490340,338
2016/2/1,W,金門縣,便利商店,21850,3370345,154
2016/2/1,W,金門縣,綜合商品零售業,21688,4192440,193
2016/2/1,X,澎湖縣,便利商店,18411,3142520,171
2016/2/1,X,澎湖縣,綜合商品零售業,17132,3045273,178
2016/2/1,X,澎湖縣,餐飲業,4283,565392,132
2016/2/1,Z,連江縣,便利商店,19433,2858785,147
2016/2/1,Z,連江縣,綜合商品零售業,19433,2858785,147
2016/3/1,A,臺北市,住宿服務業,1909,9866794,5168
2016/3/1,A,臺北市,便利商店,26188,2259154,86
2016/3/1,A,臺北市,百貨公司,108613,131707730,1213
2016/3/1,A,臺北市,綜合商品零售業,28408,6387705,225
2016/3/1,A,臺北市,超級市場,30558,7079131,232
2016/3/1,A,臺北市,零售式量販店,36593,20000161,547
2016/3/1,A,臺北市,食品、飲料及菸草製品零售業,11329,2352203,208
2016/3/1,A,臺北市,餐飲業,7955,1717038,216
2016/3/1,B,臺中市,便利商店,23130,2341894,101
2016/3/1,B,臺中市,百貨公司,93186,193753042,2079
2016/3/1,B,臺中市,綜合商品零售業,24805,6088404,245
2016/3/1,B,臺中市,超級市場,25398,5998266,236
2016/3/1,B,臺中市,零售式量販店,46521,25205682,542
2016/3/1,B,臺中市,食品、飲料及菸草製品零售業,13454,2312940,172
2016/3/1,B,臺中市,餐飲業,7441,1172548,158
2016/3/1,C,基隆市,便利商店,18510,1690981,91
2016/3/1,C,基隆市,綜合商品零售業,19238,2540514,132
2016/3/1,C,基隆市,超級市場,22948,6445536,281
2016/3/1,C,基隆市,食品、飲料及菸草製品零售業,13004,1726356,133
2016/3/1,C,基隆市,餐飲業,7758,1240313,160
2016/3/1,D,臺南市,便利商店,23442,2469348,105
2016/3/1,D,臺南市,百貨公司,61974,62964168,1016
2016/3/1,D,臺南市,綜合商品零售業,25005,4838515,194
2016/3/1,D,臺南市,超級市場,27683,4046286,146
2016/3/1,D,臺南市,零售式量販店,35383,19037666,538
2016/3/1,D,臺南市,食品、飲料及菸草製品零售業,13326,2973740,223
2016/3/1,D,臺南市,餐飲業,6677,621155,93
2016/3/1,E,高雄市,便利商店,23376,2246409,96
2016/3/1,E,高雄市,百貨公司,98996,126077669,1274
2016/3/1,E,高雄市,綜合商品零售業,25844,6400999,248
2016/3/1,E,高雄市,超級市場,29389,8835541,301
2016/3/1,E,高雄市,零售式量販店,34016,22895684,673
2016/3/1,E,高雄市,食品、飲料及菸草製品零售業,12348,6610223,535
2016/3/1,E,高雄市,餐飲業,7691,1294178,168
2016/3/1,F,新北市,便利商店,20648,1937705,94
2016/3/1,F,新北市,百貨公司,28048,13667164,487
2016/3/1,F,新北市,綜合商品零售業,21567,3483790,162
2016/3/1,F,新北市,超級市場,27384,8318865,304
2016/3/1,F,新北市,零售式量販店,26954,11691359,434
2016/3/1,F,新北市,食品、飲料及菸草製品零售業,10697,1587239,148
2016/3/1,F,新北市,餐飲業,8447,1535111,182
2016/3/1,G,宜蘭縣,便利商店,20134,2040296,101
2016/3/1,G,宜蘭縣,綜合商品零售業,20160,2752723,137
2016/3/1,G,宜蘭縣,超級市場,18524,4384806,237
2016/3/1,G,宜蘭縣,食品、飲料及菸草製品零售業,9035,1643301,182
2016/3/1,G,宜蘭縣,餐飲業,6120,1065252,174
2016/3/1,H,桃園市,便利商店,21048,1983068,94
2016/3/1,H,桃園市,百貨公司,37350,35323723,946
2016/3/1,H,桃園市,綜合商品零售業,22551,4462939,198
2016/3/1,H,桃園市,超級市場,30812,16348247,531
2016/3/1,H,桃園市,零售式量販店,70623,44680005,633
2016/3/1,H,桃園市,食品、飲料及菸草製品零售業,13328,2048172,154
2016/3/1,H,桃園市,餐飲業,7231,1957910,271
2016/3/1,I,嘉義市,便利商店,21095,1986377,94
2016/3/1,I,嘉義市,綜合商品零售業,24014,6643561,277
2016/3/1,I,嘉義市,超級市場,31150,17495324,562
2016/3/1,I,嘉義市,食品、飲料及菸草製品零售業,11067,3683970,333
2016/3/1,I,嘉義市,餐飲業,8633,1557090,180
2016/3/1,J,新竹縣,便利商店,19588,1873678,96
2016/3/1,J,新竹縣,綜合商品零售業,19900,2470038,124
2016/3/1,J,新竹縣,超級市場,15806,3651246,231
2016/3/1,J,新竹縣,零售式量販店,23922,8657334,362
2016/3/1,J,新竹縣,食品、飲料及菸草製品零售業,13228,2408621,182
2016/3/1,J,新竹縣,餐飲業,5483,1344489,245
2016/3/1,K,苗栗縣,便利商店,19362,1965206,101
2016/3/1,K,苗栗縣,綜合商品零售業,19747,2903671,147
2016/3/1,K,苗栗縣,超級市場,19086,4941527,259
2016/3/1,K,苗栗縣,食品、飲料及菸草製品零售業,24274,4992946,206
2016/3/1,K,苗栗縣,餐飲業,6038,1030965,171
2016/3/1,M,南投縣,便利商店,19079,2244237,118
2016/3/1,M,南投縣,綜合商品零售業,19280,2989653,155
2016/3/1,M,南投縣,超級市場,24399,6615456,271
2016/3/1,M,南投縣,零售式量販店,5461,2999748,549
2016/3/1,M,南投縣,食品、飲料及菸草製品零售業,8224,2169415,264
2016/3/1,M,南投縣,餐飲業,5930,1163067,196
2016/3/1,N,彰化縣,便利商店,20236,2319469,115
2016/3/1,N,彰化縣,綜合商品零售業,20716,2918490,141
2016/3/1,N,彰化縣,超級市場,25512,5209691,204
2016/3/1,N,彰化縣,零售式量販店,34252,20195411,590
2016/3/1,N,彰化縣,食品、飲料及菸草製品零售業,13844,2553943,184
2016/3/1,N,彰化縣,餐飲業,7270,1711682,235
2016/3/1,O,新竹市,便利商店,21179,1833168,87
2016/3/1,O,新竹市,百貨公司,87647,85147603,971
2016/3/1,O,新竹市,綜合商品零售業,25555,7455517,292
2016/3/1,O,新竹市,超級市場,25294,13078916,517
2016/3/1,O,新竹市,食品、飲料及菸草製品零售業,12418,2342169,189
2016/3/1,O,新竹市,餐飲業,6484,824391,127
2016/3/1,P,雲林縣,便利商店,19459,2109566,108
2016/3/1,P,雲林縣,綜合商品零售業,20494,3105467,152
2016/3/1,P,雲林縣,超級市場,27094,7549831,279
2016/3/1,P,雲林縣,食品、飲料及菸草製品零售業,12467,2436168,195
2016/3/1,P,雲林縣,餐飲業,11280,1711541,152
2016/3/1,Q,嘉義縣,便利商店,20293,2044706,101
2016/3/1,Q,嘉義縣,綜合商品零售業,20639,2524678,122
2016/3/1,Q,嘉義縣,超級市場,28988,7636015,263
2016/3/1,Q,嘉義縣,食品、飲料及菸草製品零售業,6643,2538987,382
2016/3/1,Q,嘉義縣,餐飲業,6420,779499,121
2016/3/1,T,屏東縣,便利商店,22193,2374622,107
2016/3/1,T,屏東縣,百貨公司,29674,22997493,775
2016/3/1,T,屏東縣,綜合商品零售業,22236,3635098,163
2016/3/1,T,屏東縣,超級市場,29246,8604691,294
2016/3/1,T,屏東縣,零售式量販店,26480,10492673,396
2016/3/1,T,屏東縣,食品、飲料及菸草製品零售業,8589,2330505,271
2016/3/1,T,屏東縣,餐飲業,5738,659945,115
2016/3/1,U,花蓮縣,便利商店,22253,2397921,108
2016/3/1,U,花蓮縣,綜合商品零售業,21995,3712680,169
2016/3/1,U,花蓮縣,超級市場,20339,6246694,307
2016/3/1,U,花蓮縣,食品、飲料及菸草製品零售業,3276,2516713,768
2016/3/1,U,花蓮縣,餐飲業,4986,638233,128
2016/3/1,V,臺東縣,便利商店,21317,2375600,111
2016/3/1,V,臺東縣,綜合商品零售業,22015,3015259,137
2016/3/1,V,臺東縣,食品、飲料及菸草製品零售業,7142,2227476,312
2016/3/1,V,臺東縣,餐飲業,6437,1569271,244
2016/3/1,W,金門縣,便利商店,23936,3642759,152
2016/3/1,W,金門縣,綜合商品零售業,23728,4408983,186
2016/3/1,X,澎湖縣,便利商店,19574,3010976,154
2016/3/1,X,澎湖縣,綜合商品零售業,18030,2873907,159
2016/3/1,X,澎湖縣,餐飲業,4499,492588,109
2016/3/1,Z,連江縣,便利商店,22749,3090554,136
2016/3/1,Z,連江縣,綜合商品零售業,22749,3090554,136
2016/4/1,A,臺北市,住宿服務業,1759,9788623,5564
2016/4/1,A,臺北市,便利商店,26116,2212103,85
2016/4/1,A,臺北市,百貨公司,116125,167976210,1447
2016/4/1,A,臺北市,綜合商品零售業,28562,7381577,258
2016/4/1,A,臺北市,超級市場,31065,8627866,278
2016/4/1,A,臺北市,零售式量販店,35472,19991917,564
2016/4/1,A,臺北市,食品、飲料及菸草製品零售業,10589,2144362,203
2016/4/1,A,臺北市,餐飲業,8025,1729257,215
2016/4/1,B,臺中市,便利商店,23944,2344237,98
2016/4/1,B,臺中市,百貨公司,105556,185447368,1757
2016/4/1,B,臺中市,綜合商品零售業,25756,6011262,233
2016/4/1,B,臺中市,超級市場,26527,6031978,227
2016/4/1,B,臺中市,零售式量販店,46961,26763353,570
2016/4/1,B,臺中市,食品、飲料及菸草製品零售業,13577,2265025,167
2016/4/1,B,臺中市,餐飲業,7880,1173941,149
2016/4/1,C,基隆市,便利商店,19214,1717357,89
2016/4/1,C,基隆市,綜合商品零售業,19960,2626709,132
2016/4/1,C,基隆市,超級市場,24083,7091298,294
2016/4/1,C,基隆市,食品、飲料及菸草製品零售業,13863,1770763,128
2016/4/1,C,基隆市,餐飲業,9083,1417141,156
2016/4/1,D,臺南市,便利商店,24142,2495312,103
2016/4/1,D,臺南市,百貨公司,74541,94191586,1264
2016/4/1,D,臺南市,綜合商品零售業,25951,5730224,221
2016/4/1,D,臺南市,超級市場,28036,4053820,145
2016/4/1,D,臺南市,零售式量販店,36377,21295233,585
2016/4/1,D,臺南市,食品、飲料及菸草製品零售業,13013,2894520,222
2016/4/1,D,臺南市,餐飲業,7533,662104,88
2016/4/1,E,高雄市,便利商店,23635,2244848,95
2016/4/1,E,高雄市,百貨公司,114412,147242383,1287
2016/4/1,E,高雄市,綜合商品零售業,26507,7003207,264
2016/4/1,E,高雄市,超級市場,29975,8792013,293
2016/4/1,E,高雄市,零售式量販店,34991,25433047,727
2016/4/1,E,高雄市,食品、飲料及菸草製品零售業,12743,7689216,603
2016/4/1,E,高雄市,餐飲業,8284,1266217,153
2016/4/1,F,新北市,便利商店,21324,1952445,92
2016/4/1,F,新北市,百貨公司,29374,17337029,590
2016/4/1,F,新北市,綜合商品零售業,22248,3645674,164
2016/4/1,F,新北市,超級市場,27889,8543174,306
2016/4/1,F,新北市,零售式量販店,27757,12141815,437
2016/4/1,F,新北市,食品、飲料及菸草製品零售業,11106,1672726,151
2016/4/1,F,新北市,餐飲業,8993,2483000,276
2016/4/1,G,宜蘭縣,住宿服務業,647,1985741,3070
2016/4/1,G,宜蘭縣,便利商店,21334,2106025,99
2016/4/1,G,宜蘭縣,綜合商品零售業,21432,2919454,136
2016/4/1,G,宜蘭縣,超級市場,21036,5156837,245
2016/4/1,G,宜蘭縣,食品、飲料及菸草製品零售業,9470,1641050,173
2016/4/1,G,宜蘭縣,餐飲業,6891,1270173,184
2016/4/1,H,桃園市,便利商店,21702,1997580,92
2016/4/1,H,桃園市,百貨公司,41628,46025445,1106
2016/4/1,H,桃園市,綜合商品零售業,23309,4746660,204
2016/4/1,H,桃園市,超級市場,31105,15752978,506
2016/4/1,H,桃園市,零售式量販店,75192,50690375,674
2016/4/1,H,桃園市,食品、飲料及菸草製品零售業,13955,2076303,149
2016/4/1,H,桃園市,餐飲業,7771,2030254,261
2016/4/1,I,嘉義市,便利商店,21873,2032945,93
2016/4/1,I,嘉義市,綜合商品零售業,24779,7272023,293
2016/4/1,I,嘉義市,超級市場,31605,17173472,543
2016/4/1,I,嘉義市,食品、飲料及菸草製品零售業,10799,4262983,395
2016/4/1,I,嘉義市,餐飲業,9059,1578525,174
2016/4/1,J,新竹縣,便利商店,20252,1894720,94
2016/4/1,J,新竹縣,綜合商品零售業,20643,2530815,123
2016/4/1,J,新竹縣,超級市場,16464,3754076,228
2016/4/1,J,新竹縣,零售式量販店,24482,8804418,360
2016/4/1,J,新竹縣,食品、飲料及菸草製品零售業,14117,2515969,178
2016/4/1,J,新竹縣,餐飲業,5876,1324893,225
2016/4/1,K,苗栗縣,便利商店,20596,2029505,99
2016/4/1,K,苗栗縣,綜合商品零售業,21061,3037215,144
2016/4/1,K,苗栗縣,超級市場,20920,5278990,252
2016/4/1,K,苗栗縣,食品、飲料及菸草製品零售業,26752,8298620,310
2016/4/1,K,苗栗縣,餐飲業,6984,1106616,158
2016/4/1,M,南投縣,便利商店,20804,2393459,115
2016/4/1,M,南投縣,綜合商品零售業,20907,3188501,153
2016/4/1,M,南投縣,超級市場,25723,6761805,263
2016/4/1,M,南投縣,零售式量販店,5736,3703543,646
2016/4/1,M,南投縣,食品、飲料及菸草製品零售業,9505,2477810,261
2016/4/1,M,南投縣,餐飲業,6476,1219948,188
2016/4/1,N,彰化縣,便利商店,21335,2374844,111
2016/4/1,N,彰化縣,綜合商品零售業,21778,3031412,139
2016/4/1,N,彰化縣,超級市場,26363,5276570,200
2016/4/1,N,彰化縣,零售式量販店,36162,23324111,645
2016/4/1,N,彰化縣,食品、飲料及菸草製品零售業,14716,2655644,180
2016/4/1,N,彰化縣,餐飲業,7936,1735006,219
2016/4/1,O,新竹市,便利商店,21539,1819421,84
2016/4/1,O,新竹市,百貨公司,97779,112903434,1155
2016/4/1,O,新竹市,綜合商品零售業,26326,8366927,318
2016/4/1,O,新竹市,超級市場,26406,12923479,489
2016/4/1,O,新竹市,食品、飲料及菸草製品零售業,12343,2313104,187
2016/4/1,O,新竹市,餐飲業,7222,876273,121
2016/4/1,P,雲林縣,便利商店,20925,2217606,106
2016/4/1,P,雲林縣,綜合商品零售業,22090,3325652,151
2016/4/1,P,雲林縣,超級市場,29114,8019350,275
2016/4/1,P,雲林縣,食品、飲料及菸草製品零售業,12373,2466484,199
2016/4/1,P,雲林縣,餐飲業,10690,1312546,123
2016/4/1,Q,嘉義縣,便利商店,21433,2139425,100
2016/4/1,Q,嘉義縣,綜合商品零售業,21800,2646607,121
2016/4/1,Q,嘉義縣,超級市場,30487,7931034,260
2016/4/1,Q,嘉義縣,食品、飲料及菸草製品零售業,6869,2216024,323
2016/4/1,Q,嘉義縣,餐飲業,6836,623775,91
2016/4/1,T,屏東縣,便利商店,23915,2535658,106
2016/4/1,T,屏東縣,百貨公司,36594,39471339,1079
2016/4/1,T,屏東縣,綜合商品零售業,24031,4254416,177
2016/4/1,T,屏東縣,超級市場,30651,9212760,301
2016/4/1,T,屏東縣,零售式量販店,30022,11335094,378
2016/4/1,T,屏東縣,食品、飲料及菸草製品零售業,8985,2453746,273
2016/4/1,T,屏東縣,餐飲業,6661,731769,110
2016/4/1,U,花蓮縣,便利商店,23770,2555946,108
2016/4/1,U,花蓮縣,綜合商品零售業,23725,4490882,189
2016/4/1,U,花蓮縣,超級市場,24941,8326706,334
2016/4/1,U,花蓮縣,食品、飲料及菸草製品零售業,3884,868649,224
2016/4/1,U,花蓮縣,餐飲業,5612,716874,128
2016/4/1,V,臺東縣,便利商店,23967,2631744,110
2016/4/1,V,臺東縣,綜合商品零售業,24787,3308836,133
2016/4/1,V,臺東縣,食品、飲料及菸草製品零售業,8090,2526882,312
2016/4/1,V,臺東縣,餐飲業,7099,1683621,237
2016/4/1,W,金門縣,便利商店,24550,3967485,162
2016/4/1,W,金門縣,綜合商品零售業,24539,4918200,200
2016/4/1,W,金門縣,餐飲業,4120,724806,176
2016/4/1,X,澎湖縣,便利商店,23461,3422191,146
2016/4/1,X,澎湖縣,綜合商品零售業,21668,3338485,154
2016/4/1,X,澎湖縣,餐飲業,5243,2408531,459
2016/4/1,Z,連江縣,便利商店,24895,3278014,132
2016/4/1,Z,連江縣,綜合商品零售業,24895,3278014,132
2016/5/1,A,臺北市,住宿服務業,1718,14287325,8318
2016/5/1,A,臺北市,便利商店,28813,2379489,83
2016/5/1,A,臺北市,百貨公司,114917,142669432,1241
2016/5/1,A,臺北市,綜合商品零售業,31169,7129015,229
2016/5/1,A,臺北市,超級市場,34285,9269266,270
2016/5/1,A,臺北市,零售式量販店,38569,21728845,563
2016/5/1,A,臺北市,食品、飲料及菸草製品零售業,11610,2234903,192
2016/5/1,A,臺北市,餐飲業,8285,1754924,212
2016/5/1,B,臺中市,住宿服務業,2244,2430897,1083
2016/5/1,B,臺中市,便利商店,26102,2461698,94
2016/5/1,B,臺中市,百貨公司,94263,141066796,1497
2016/5/1,B,臺中市,綜合商品零售業,27795,5875233,211
2016/5/1,B,臺中市,超級市場,28186,6380494,226
2016/5/1,B,臺中市,零售式量販店,50459,28620819,567
2016/5/1,B,臺中市,食品、飲料及菸草製品零售業,14302,2316078,162
2016/5/1,B,臺中市,餐飲業,8026,1148032,143
2016/5/1,C,基隆市,便利商店,21103,1833238,87
2016/5/1,C,基隆市,綜合商品零售業,21721,2786631,128
2016/5/1,C,基隆市,超級市場,25772,7446543,289
2016/5/1,C,基隆市,食品、飲料及菸草製品零售業,14861,1885622,127
2016/5/1,C,基隆市,餐飲業,9118,1440507,158
2016/5/1,D,臺南市,住宿服務業,2490,10273120,4125
2016/5/1,D,臺南市,便利商店,25970,2457400,95
2016/5/1,D,臺南市,百貨公司,76421,79974978,1047
2016/5/1,D,臺南市,綜合商品零售業,27675,5382666,194
2016/5/1,D,臺南市,超級市場,29748,4238701,142
2016/5/1,D,臺南市,零售式量販店,38669,22225432,575
2016/5/1,D,臺南市,食品、飲料及菸草製品零售業,13592,2906087,214
2016/5/1,D,臺南市,餐飲業,7997,702801,88
2016/5/1,E,高雄市,便利商店,25505,2346963,92
2016/5/1,E,高雄市,百貨公司,119849,135943431,1134
2016/5/1,E,高雄市,綜合商品零售業,28474,6934739,244
2016/5/1,E,高雄市,超級市場,32111,9171443,286
2016/5/1,E,高雄市,零售式量販店,36957,26736830,723
2016/5/1,E,高雄市,食品、飲料及菸草製品零售業,12914,6754169,523
2016/5/1,E,高雄市,餐飲業,8475,1253215,148
2016/5/1,F,新北市,住宿服務業,6134,1447944,236
2016/5/1,F,新北市,便利商店,23431,2087078,89
2016/5/1,F,新北市,百貨公司,31129,16835593,541
2016/5/1,F,新北市,綜合商品零售業,24356,3829840,157
2016/5/1,F,新北市,超級市場,30361,9175288,302
2016/5/1,F,新北市,零售式量販店,29822,12978927,435
2016/5/1,F,新北市,食品、飲料及菸草製品零售業,11646,1621064,139
2016/5/1,F,新北市,餐飲業,9534,1858111,195
2016/5/1,G,宜蘭縣,住宿服務業,748,1766293,2362
2016/5/1,G,宜蘭縣,便利商店,22665,2184644,96
2016/5/1,G,宜蘭縣,綜合商品零售業,22807,2985023,131
2016/5/1,G,宜蘭縣,超級市場,22717,4814504,212
2016/5/1,G,宜蘭縣,食品、飲料及菸草製品零售業,9290,1509134,162
2016/5/1,G,宜蘭縣,餐飲業,7012,1291725,184
2016/5/1,H,桃園市,便利商店,23894,2129766,89
2016/5/1,H,桃園市,百貨公司,44625,43531101,975
2016/5/1,H,桃園市,綜合商品零售業,25481,4850331,190
2016/5/1,H,桃園市,超級市場,33524,16717177,499
2016/5/1,H,桃園市,零售式量販店,78826,51937473,659
2016/5/1,H,桃園市,食品、飲料及菸草製品零售業,14982,2187730,146
2016/5/1,H,桃園市,餐飲業,8472,2071189,244
2016/5/1,I,嘉義市,便利商店,23420,2093131,89
2016/5/1,I,嘉義市,綜合商品零售業,26231,6910035,263
2016/5/1,I,嘉義市,超級市場,33623,17697832,526
2016/5/1,I,嘉義市,食品、飲料及菸草製品零售業,10395,4332667,417
2016/5/1,I,嘉義市,餐飲業,9320,1581274,170
2016/5/1,J,新竹縣,便利商店,22340,2023184,91
2016/5/1,J,新竹縣,綜合商品零售業,22659,2673901,118
2016/5/1,J,新竹縣,超級市場,18143,4023717,222
2016/5/1,J,新竹縣,零售式量販店,26409,9176072,347
2016/5/1,J,新竹縣,食品、飲料及菸草製品零售業,13456,2266364,168
2016/5/1,J,新竹縣,餐飲業,6758,1345546,199
2016/5/1,K,苗栗縣,便利商店,22524,2153060,96
2016/5/1,K,苗栗縣,綜合商品零售業,22965,3225088,140
